Dream Theater,Six Degrees of Inner Turbulence,The Glass Prison,15 Feb 2011 12:37
Iron Maiden,Fear of the Dark,Childhood's End,15 Feb 2011 11:58
Iron Maiden,A Matter of Life and Death,Brighter Than a Thousand Suns,15 Feb 2011 11:49
Iron Maiden,Killers,Genghis Khan,15 Feb 2011 11:46
Iron Maiden,A Matter of Life and Death,Different World,15 Feb 2011 11:42
Dream Theater,Black Clouds & Silver Linings,A Rite of Passage,15 Feb 2011 11:26
Dream Theater,Images and Words,Take the Time,15 Feb 2011 11:18
Story of the Year,The Constant,The Dream Is Over,15 Feb 2011 11:14
Testament,Low,Low,15 Feb 2011 11:10
Intestine Baalism,Banquet In The Darkness,Born But Buried I Can See the Light,15 Feb 2011 11:07
In Flames,Soundtrack to Your Escape,F(r)iend,15 Feb 2011 11:02
In Flames,Reroute to Remain,Cloud Connected,13 Feb 2011 14:08
Black Sabbath,Paranoid,Fairies Wear Boots,13 Feb 2011 14:02
At the Gates,Slaughter of the Soul,The Flames of the End,13 Feb 2011 13:59
Venom,At War With Satan,Rip Ride,13 Feb 2011 13:56
Iron Maiden,No Prayer For The Dying,Hooks In You,13 Feb 2011 13:52
Motörhead,Bomber,Bomber,13 Feb 2011 13:48
Motörhead,Iron Fist,Remember Me I'm Gone,13 Feb 2011 13:44
Testament,The Formation Of Damnation,The Formation Of Damnation,13 Feb 2011 13:38
Dream Theater,Octavarium,These Walls,13 Feb 2011 13:31
At the Gates,Slaughter of the Soul,Cold,13 Feb 2011 13:27
Skyway,Nauseating Suburbia,...And Your Toe-tag Will Read Sellout,13 Feb 2011 13:23
Slayer,Reign in Blood,Reborn,13 Feb 2011 13:16
Iron Maiden,The Number of the Beast,Hallowed Be Thy Name,13 Feb 2011 13:09
DevilDriver,The Fury of Our Maker's Hand,Before The Hangman's Noose,13 Feb 2011 12:52
Venom,Black Metal,Don't Burn The Witch / At War With Satan (preview),13 Feb 2011 12:45
The Acacia Strain,Continent,Baby Buster,13 Feb 2011 12:39
Devin Townsend,Ziltoid the Omniscient,Solar Winds,13 Feb 2011 12:29
All That Remains,This Darkened Heart,Passion,13 Feb 2011 12:25
I Killed the Prom Queen,Music For The Recently Deceased,Like Nails to a Casket,13 Feb 2011 12:21
Suicidal Tendencies,Suicidal Tendencies,Suicidal Failure,13 Feb 2011 12:18
Disturbed,Indestructible,Deceiver,13 Feb 2011 12:15
Testament,Demonic,Nostrovia,13 Feb 2011 12:13
Slayer,Reign in Blood,Jesus Saves,13 Feb 2011 12:10
Katatonia,The Great Cold Distance,Journey Through Pressure,13 Feb 2011 12:06
Metallica,Death Magnetic,Cyanide,13 Feb 2011 11:59
Skyfire,Spectral,Tranquillity's Maze,13 Feb 2011 11:54
Slayer,South of Heaven,Silent Scream,13 Feb 2011 11:35
Megadeth,Rust In Peace,Lucretia,13 Feb 2011 11:31
Primus,Tales From The Punchbowl,Mrs. Blaileen,13 Feb 2011 11:28
Pantera,The Great Southern Trendkill,The Underground in America,13 Feb 2011 11:23
Iron Maiden,Piece of Mind,Revelations,13 Feb 2011 09:00
Iron Maiden,Live After Death: The World Slavery Tour [Disc 2],Wrathchild,13 Feb 2011 08:57
Iron Maiden,A Real Live One,From Here to Eternity,13 Feb 2011 08:53
Iron Maiden,A Real Dead One,Transylvania,13 Feb 2011 08:35
Iron Maiden,Seventh Son Of A Seventh Son,The Prophecy,13 Feb 2011 08:30
Iron Maiden,A Real Live One,The Evil That Men Do,13 Feb 2011 08:25
Iron Maiden,Iron Maiden,Phantom of the Opera,13 Feb 2011 08:18
Iron Maiden,Fear of the Dark,Be Quick or Be Dead,13 Feb 2011 08:14
DevilDriver,The Fury of Our Maker's Hand,End Of The Line,12 Feb 2011 03:35
In Flames,A Sense of Purpose,Alias,12 Feb 2011 03:30
Dream Theater,Black Clouds & Silver Linings,A Rite of Passage,12 Feb 2011 03:22
I Killed the Prom Queen,Music For The Recently Deceased,Sharks in Your Mouth,12 Feb 2011 03:18
Dream Theater,Images and Words,Take the Time,12 Feb 2011 03:09
Primus,Pork Soda,The Ol' Diamondback Sturgeon (Fisherman's Chronicles Part 3),12 Feb 2011 02:55
Primus,Sailing The Seas Of Cheese,Is It Luck?,12 Feb 2011 02:51
Story of the Year,The Black Swan,Angel In The Swamp,12 Feb 2011 02:47
Amon Amarth,Fate of Norns,Once Sealed in Blood,12 Feb 2011 02:42
Pantera,Vulgar Display of Power,Rise,12 Feb 2011 02:37
Imperanon,Stained,Sold,12 Feb 2011 02:33
Amorphis,Queen Of Time,We Accursed,
Disturbed,Ten Thousand Fists,Land of Confusion,12 Feb 2011 02:29
Intestine Baalism,Banquet In The Darkness,A Curse of Baal,12 Feb 2011 02:25
Katatonia,Last Fair Deal Gone Down,Don't Tell A Soul,12 Feb 2011 02:19
Iron Maiden,Somewhere In Time,Wasted Years,12 Feb 2011 01:39
Linkin Park,Hybrid Theory,Pushing Me Away,12 Feb 2011 01:35
Disturbed,Believe,Devour,12 Feb 2011 01:31
Dream Theater,Images and Words,Surrounded,12 Feb 2011 01:26
Disturbed,Indestructible,Indestructible,12 Feb 2011 01:21
Judas Priest,Screaming for Vengeance,Pain and Pleasure,12 Feb 2011 01:12
Testament,Demonic,New Eyes of Old,12 Feb 2011 01:09
DevilDriver,The Fury of Our Maker's Hand,Before The Hangman's Noose,12 Feb 2011 01:05
Dark Tranquillity,We are the Void,In My Absence,12 Feb 2011 01:00
Disturbed,The Sickness,Voices [Live],12 Feb 2011 00:56
Opeth,Watershed,Bridge of Sighs,12 Feb 2011 00:39
Motörhead,Overkill,I'll Be Your Sister,12 Feb 2011 00:36
In Flames,Come Clarity,Leeches,12 Feb 2011 00:33
Devin Townsend,Ziltoid the Omniscient,The Greys,12 Feb 2011 00:29
Dream Theater,Systematic Chaos,Forsaken,12 Feb 2011 00:23
Nevermore,Dead Heart in a Dead World,Believe in Nothing,12 Feb 2011 00:19
Amon Amarth,Fate of Norns,The Fate of Norns,12 Feb 2011 00:13
Cream,Wheels Of Fire,As You Said,12 Feb 2011 00:04
All That Remains,Overcome,Two Weeks,12 Feb 2011 00:00
Arghoslent,Hornets of the Pogrom,The Grenadier,11 Feb 2011 14:30
3 Inches of Blood,Battlecry Under a Winter Sun,Skeletal Onslaught,11 Feb 2011 14:22
Iron Maiden,Piece of Mind,Quest for Fire,11 Feb 2011 14:18
Testament,The Gathering,Down for Life,11 Feb 2011 14:15
Motörhead,The World Is Yours,Brotherhood of Man,11 Feb 2011 14:10
Bullet for My Valentine,Scream Aim Fire,Scream Aim Fire,11 Feb 2011 14:05
Testament,Demonic,Nostrovia,11 Feb 2011 14:04
In Flames,Come Clarity,Scream,11 Feb 2011 14:01
Dark Tranquillity,The Gallery,Silence And The Firmament Wit,11 Feb 2011 13:58
Machine Head,Burn My Eyes,Real Eyes Realize Real Lies,11 Feb 2011 13:55
DevilDriver,Pray For Villains,Bitter Pill,11 Feb 2011 13:51
Iron Maiden,Fear of the Dark,Fear of the Dark,11 Feb 2011 13:42
All That Remains,This Darkened Heart,I Die In Degrees,11 Feb 2011 13:31
3 Inches of Blood,Battlecry Under a Winter Sun,Heir to the Chaos Throne,11 Feb 2011 12:33
Slayer,God Hates Us All,New Faith,11 Feb 2011 12:24
Def Leppard,Adrenalize,Tear It Down,11 Feb 2011 12:20
In Flames,Lunar Strain,Upon an Oaken Throne,11 Feb 2011 12:12
Before the Dawn,Deadlight,Morning Sun,11 Feb 2011 12:08
Testament,Low,Shades of War,11 Feb 2011 12:03
Judas Priest,British Steel,Breaking the Law,11 Feb 2011 12:00
Amon Amarth,With Oden On Our Side,Hermod's Ride To Hel (Lokes Treachery Part 1),11 Feb 2011 11:56
Venom,Black Metal,Leave Me In Hell,11 Feb 2011 11:52
Arghoslent,Hornets of the Pogrom,Manacled Freightage,11 Feb 2011 11:47
Testament,The Formation Of Damnation,F.E.A.R..,11 Feb 2011 11:42
Metallica,...and Justice for All,...and Justice for All,11 Feb 2011 11:32
Metallica,Ride the Lightning,Fade to Black,11 Feb 2011 11:19
3 Inches of Blood,Battlecry Under a Winter Sun,Destroy The Orcs,11 Feb 2011 11:16
Black Sabbath,Vol.4,Snowblind,11 Feb 2011 10:51
Devin Townsend,Ziltoid the Omniscient,By Your Command,11 Feb 2011 10:43
Metallica,Black Album,Through the Never,11 Feb 2011 10:31
Bullet for My Valentine,Fever,A Place Where You Belong,11 Feb 2011 10:25
Bullet for My Valentine,The Poison,Room 409,11 Feb 2011 10:21
In Flames,A Sense of Purpose,Condemned,11 Feb 2011 10:18
At the Gates,Slaughter of the Soul,The Flames of the End,11 Feb 2011 10:15
Pantera,The Great Southern Trendkill,Suicide Note Pt II,11 Feb 2011 10:11
Dream Theater,Awake,The Mirror,11 Feb 2011 10:04
Disturbed,Believe,Bound,09 Feb 2011 10:42
Disturbed,Believe,Mistress,09 Feb 2011 10:39
Disturbed,Indestructible,Divide,09 Feb 2011 10:35
Disturbed,Believe,Rise,09 Feb 2011 10:31
Disturbed,The Sickness,Stupify,09 Feb 2011 10:26
Disturbed,Indestructible,Torn,09 Feb 2011 10:22
Disturbed,The Metal Forge Vol.1: A Tribute to Judas Priest - British Steel,Living After Midnight,09 Feb 2011 10:18
Disturbed,Ten Thousand Fists,Pain Redefined,09 Feb 2011 10:14
Disturbed,Indestructible,Perfect Insanity,09 Feb 2011 10:10
Disturbed,Believe,Prayer,09 Feb 2011 10:06
Disturbed,Ten Thousand Fists,Land of Confusion,09 Feb 2011 10:01
Disturbed,Believe,Breathe,09 Feb 2011 09:57
Disturbed,Indestructible,Criminal,09 Feb 2011 09:53
Disturbed,Ten Thousand Fists,Guarded,09 Feb 2011 09:49
Disturbed,The Sickness,Meaning of Life,09 Feb 2011 09:45
Disturbed,Believe,Darkness,09 Feb 2011 09:41
Disturbed,Ten Thousand Fists,Stricken,09 Feb 2011 09:37
Disturbed,Indestructible,Haunted,09 Feb 2011 09:32
Disturbed,Ten Thousand Fists,Overburdened,09 Feb 2011 09:26
Disturbed,The Sickness,Down With the Sickness,09 Feb 2011 09:22
Disturbed,Ten Thousand Fists,Sons of Plunder,09 Feb 2011 09:18
Disturbed,Believe,Devour,09 Feb 2011 09:14
Disturbed,The Sickness,Droppin' Plates,09 Feb 2011 09:10
Disturbed,Believe,Awaken,09 Feb 2011 09:06
Disturbed,Asylum,Warrior,09 Feb 2011 09:02
Disturbed,Believe,Awaken,09 Feb 2011 08:58
Disturbed,Ten Thousand Fists,Overburdened,09 Feb 2011 08:52
Disturbed,Ten Thousand Fists,Avarice,09 Feb 2011 08:49
Disturbed,Indestructible,Façade,09 Feb 2011 08:45
Disturbed,The Sickness,Voices [Live],09 Feb 2011 08:42
Disturbed,The Sickness,Conflict,09 Feb 2011 08:37
Disturbed,Indestructible,Indestructible,09 Feb 2011 08:32
Disturbed,Ten Thousand Fists,Just Stop,09 Feb 2011 08:29
Disturbed,Ten Thousand Fists,Stricken,09 Feb 2011 08:24
Disturbed,Indestructible,The Curse,09 Feb 2011 08:21
Disturbed,The Sickness,Voices,09 Feb 2011 08:18
Disturbed,The Sickness,Want,09 Feb 2011 08:14
Disturbed,Asylum,Asylum,09 Feb 2011 08:09
Disturbed,Asylum,Remnants,09 Feb 2011 08:07
Black Sabbath,Master of Reality,After Forever,07 Feb 2011 14:12
Disturbed,The Sickness,Shout 2000,07 Feb 2011 14:08
Lamb of God,New American Gospel [Bonus Tracks],Half-Lid [Demo],07 Feb 2011 14:06
Testament,Demonic,Jun-Jun,07 Feb 2011 14:02
In Flames,A Sense of Purpose,Move Through Me,07 Feb 2011 13:49
DevilDriver,The Fury of Our Maker's Hand,Impending Disaster,07 Feb 2011 13:45
Primus,Frizzle Fry,Ground Hog's Day,07 Feb 2011 13:40
Iron Maiden,The Number of the Beast,The Prisoner,07 Feb 2011 13:34
Primus,Tales From The Punchbowl,Mrs. Blaileen,07 Feb 2011 13:31
DevilDriver,Head On To Heartache,Damning The Heavens,07 Feb 2011 13:28
Arghoslent,Hornets of the Pogrom,Oracle Of The Malefic Rhizome,07 Feb 2011 13:22
Primus,Sailing The Seas Of Cheese,Tommy The Cat,07 Feb 2011 13:18
Opeth,Ghost Reveries,Isolation Years,07 Feb 2011 13:12
Story of the Year,In the Wake of Determination,Silent Murder,07 Feb 2011 13:10
Testament,Demonic,Murky Waters,07 Feb 2011 13:07
Katatonia,The Great Cold Distance,The Itch,07 Feb 2011 13:02
Imperanon,Stained,Shadowsouls,07 Feb 2011 12:59
Killswitch Engage,The End of Heartache,Irreversal,07 Feb 2011 12:55
Suicidal Tendencies,Join The Army,Cyco,07 Feb 2011 12:53
Iron Maiden,A Matter of Life and Death,Different World,07 Feb 2011 12:48
Skyfire,Spectral,A Dead Man's Race,07 Feb 2011 12:42
Pantera,Vulgar Display of Power,By Demons Be Driven,07 Feb 2011 12:35
In Flames,Lunar Strain,Starforsaken,07 Feb 2011 11:44
In Flames,Come Clarity,Take This Life,07 Feb 2011 11:40
Lamb of God,Wrath,Reclamation,07 Feb 2011 11:23
Skyfire,Spectral,Void of Hope,07 Feb 2011 11:18
Opeth,Ghost Reveries,Beneath the Mire,07 Feb 2011 11:10
Disturbed,Asylum,Serpentine,07 Feb 2011 11:05
3 Inches of Blood,Battlecry Under a Winter Sun,Skeletal Onslaught,07 Feb 2011 11:02
Imperanon,Stained,Sold,07 Feb 2011 10:58
Amon Amarth,Twilight of the Thunder God,Varyags of Miklagaard,07 Feb 2011 10:54
Metallica,2010/09/18 Sydney AUS,Kirk solo #1,07 Feb 2011 10:49
Iron Maiden,Piece of Mind,Die With Your Boots On,07 Feb 2011 10:43
Katatonia,Last Fair Deal Gone Down,The Future of Speech,07 Feb 2011 10:37
Between the Buried and Me,The Anatomy Of,Colorblind,07 Feb 2011 10:34
Killswitch Engage,The End of Heartache,My Life For Yours,07 Feb 2011 10:30
Dark Tranquillity,We are the Void,I am the Void,07 Feb 2011 10:26
Iron Maiden,Seventh Son Of A Seventh Son,Only the Good Die Young,07 Feb 2011 10:17
Lamb of God,Wrath,Contractor,07 Feb 2011 10:13
Arch Enemy,Anthems of Rebellion,Marching On A Dead End Road (instrumental),07 Feb 2011 10:12
Killswitch Engage,The End of Heartache,World Ablaze,07 Feb 2011 10:07
Iron Maiden,Piece of Mind,Sun and Steel,07 Feb 2011 10:04
Skyfire,Esoteric,Deathlike Overture (Intro),07 Feb 2011 09:53
Linkin Park,Minutes to Midnight,Bleed It Out,07 Feb 2011 09:39
Amon Amarth,Twilight of the Thunder God,Free Will Sacrifice,07 Feb 2011 09:35
Metallica,Master of Puppets,Disposable Heroes,06 Feb 2011 14:28
Apostasy,Devilution,Virus,06 Feb 2011 14:20
Between the Buried and Me,Colors,Prequel to the Sequel,06 Feb 2011 13:42
Opeth,Ghost Reveries,Reverie/Harlequin Forest,06 Feb 2011 13:30
3 Inches of Blood,Here Waits Thy Doom,Fierce Defender,06 Feb 2011 13:25
Skyfire,Spectral,Shadow Creator,06 Feb 2011 13:20
Dream Theater,Train of Thought,Honor Thy Father,06 Feb 2011 13:10
Dream Theater,When Dream And Day Unite,Status Seeker,06 Feb 2011 13:06
Katatonia,The Great Cold Distance,Consternation,06 Feb 2011 13:02
Arch Enemy,Doomsday Machine,Carry The Cross,06 Feb 2011 12:58
Def Leppard,Pyromania,Billy's Got a Gun,06 Feb 2011 12:52
The Acacia Strain,Continent,Skynet,06 Feb 2011 12:47
Cream,Disraeli Gears,Tales of Brave Ulysses,06 Feb 2011 12:44
The Acacia Strain,Continent,Baby Buster,06 Feb 2011 12:40
Slayer,God Hates Us All,War Zone,05 Feb 2011 08:57
Judas Priest,Painkiller,All Guns Blazing,05 Feb 2011 08:53
Motörhead,Bomber,Dead Men Tell No Tales,05 Feb 2011 08:50
Metallica,Master of Puppets,Damage Inc.,05 Feb 2011 08:44
Megadeth,Peace Sells... But Who's Buying?,The Conjuring,05 Feb 2011 08:39
Venom,Black Metal,Teacher's Pet,05 Feb 2011 08:34
Metallica,Kill Em All,Seek and Destroy,05 Feb 2011 08:27
In Flames,Come Clarity,Leeches,05 Feb 2011 08:24
Black Sabbath,Vol.4,Cornucopia,05 Feb 2011 08:20
Lamb of God,New American Gospel [Bonus Tracks],Black Dahlia,05 Feb 2011 08:17
Linkin Park,Hybrid Theory,By Myself,05 Feb 2011 08:14
Between the Buried and Me,The Anatomy Of,Colorblind,05 Feb 2011 08:10
In Flames,Soundtrack to Your Escape,The Quiet Place,05 Feb 2011 08:06
Pantera,Power Metal,Rock the World,05 Feb 2011 08:03
Primus,Frizzle Fry,Too Many Puppies,05 Feb 2011 07:59
Dio,Holy Diver,Gypsy,05 Feb 2011 07:55
Dark Tranquillity,Skydancer,Crimson Winds,05 Feb 2011 07:50
Story of the Year,Page Avenue,Until the Day I Die,05 Feb 2011 07:46
As I Lay Dying,Shadows Are Security,Empty Hearts,05 Feb 2011 07:43
Carpathian,Isolation,Spirals,05 Feb 2011 07:41
Arch Enemy,Anthems of Rebellion,We Will Rise,05 Feb 2011 07:37
Story of the Year,Page Avenue,And the Hero Will Drown,05 Feb 2011 07:34
Metallica,Black Album,The Unforgiven,05 Feb 2011 07:27
Testament,The Gathering,Legions of the Dead,05 Feb 2011 07:25
Pantera,Cowboys From Hell,The Art of Shredding,05 Feb 2011 07:20
Dio,The Last In Line,Egypt (The Chains Are On),05 Feb 2011 07:13
Venom,Black Metal,To Hell and Back,05 Feb 2011 07:10
Dream Theater,Systematic Chaos,The Ministry Of Lost Souls,05 Feb 2011 06:55
Before the Dawn,Deadlight,Wrath,05 Feb 2011 06:51
Dream Theater,Train of Thought,In The Name Of God,05 Feb 2011 06:36
Skyway,Take These Days,Hard To Say,05 Feb 2011 06:33
In Flames,Lunar Strain,Upon an Oaken Throne,05 Feb 2011 06:31
Dream Theater,Awake,Space-Dye Vest,05 Feb 2011 06:23
All That Remains,For We Are Many,Keepers of Fellow Man,05 Feb 2011 06:20
Lamb of God,New American Gospel [Bonus Tracks],In The Absence of the Sacred,05 Feb 2011 06:15
Nevermore,Dead Heart in a Dead World,Dead Heart in a Dead World,05 Feb 2011 06:10
Bullet for My Valentine,Fever,Dignity,05 Feb 2011 06:06
Primus,Sailing The Seas Of Cheese,Grandad's Little Ditty,05 Feb 2011 06:05
Linkin Park,Hybrid Theory,Cure for the Itch,05 Feb 2011 06:02
The Acacia Strain,The Dead Walk,Predator; Never Prey,05 Feb 2011 05:59
Slayer,Reign in Blood,Reborn,05 Feb 2011 05:57
Dark Tranquillity,The Gallery,The Gallery,05 Feb 2011 04:51
Killswitch Engage,As Daylight Dies,Desperate Times,05 Feb 2011 04:47
Amon Amarth,Twilight of the Thunder God,Guardians of Asgaard,05 Feb 2011 04:40
Amorphis,Queen Of Time,We Accursed,
Linkin Park,Meteora,Figure.09,05 Feb 2011 04:37
Cream,Wheels Of Fire,Traintime,05 Feb 2011 04:30
Katatonia,Viva Emptiness,Sleeper,05 Feb 2011 04:26
Dark Tranquillity,Skydancer,In Tears Bereaved,05 Feb 2011 04:22
Lamb of God,New American Gospel [Bonus Tracks],Confessional,05 Feb 2011 04:18
Motörhead,Iron Fist,America,05 Feb 2011 04:14
Slayer,South of Heaven,Silent Scream,05 Feb 2011 04:11
Metallica,2010/09/18 Sydney AUS,Breadfan,05 Feb 2011 04:07
Iron Maiden,Powerslave,2 Minutes to Midnight,05 Feb 2011 04:01
Metallica,Black Album,Don't Tread on Me,05 Feb 2011 03:57
Iron Maiden,Killers,Innocent Exile,05 Feb 2011 03:53
Arch Enemy,Anthems of Rebellion,Leader Of The Rats,05 Feb 2011 03:48
Skyway,Nauseating Suburbia,Back In The 80's This Song Ruled,05 Feb 2011 03:45
Iron Maiden,Piece of Mind,The Trooper,05 Feb 2011 03:41
3 Inches of Blood,Battlecry Under a Winter Sun,Headwaters of the River of Blood,05 Feb 2011 03:37
Motörhead,Ace of Spades,Fire Fire,05 Feb 2011 03:35
Venom,At War With Satan,At War With Satan,05 Feb 2011 03:34
Katatonia,Last Fair Deal Gone Down,Dispossession,05 Feb 2011 03:28
Slayer,South of Heaven,Dissident Aggressor,05 Feb 2011 03:25
Iron Maiden,Fear of the Dark,The Apparition,05 Feb 2011 03:22
Dream Theater,Octavarium,Never Enough,05 Feb 2011 03:13
Testament,Demonic,Demonic Refusal,05 Feb 2011 03:07
3 Inches of Blood,Advance and Vanquish,Crazy Nights,05 Feb 2011 03:04
DevilDriver,Pray For Villains,Back With a Vengeance,05 Feb 2011 03:00
Pantera,Power Metal,Burnnn,05 Feb 2011 02:57
Primus,Frizzle Fry,Harold of the Rocks,05 Feb 2011 02:50
3 Inches of Blood,Fire Up The Blades,The Great Hall Of Feasting,05 Feb 2011 02:46
Motörhead,Ace of Spades,Live to Win,05 Feb 2011 02:25
Dio,The Last In Line,Evil Eyes,05 Feb 2011 02:22
Metallica,...and Justice for All,The Frayed Ends of Sanity,05 Feb 2011 02:14
Iron Maiden,Somewhere In Time,Heaven Can Wait,05 Feb 2011 02:07
Disturbed,Indestructible,Criminal,05 Feb 2011 02:02
Story of the Year,In the Wake of Determination,Wake Up the Voiceless,05 Feb 2011 01:58
Iron Maiden,Somewhere In Time,Wasted Years,05 Feb 2011 01:53
Arch Enemy,Wages of Sin,Dead Bury Their Dead,05 Feb 2011 01:49
Motörhead,Another Perfect Day,Tales of Glory,05 Feb 2011 01:46
Def Leppard,Adrenalize,Tonight,05 Feb 2011 01:39
Pantera,Power Metal,Proud to Be Loud,05 Feb 2011 01:35
Motörhead,Iron Fist,Go to Hell,05 Feb 2011 01:32
Nevermore,Enemies of Reality,I Voyager,05 Feb 2011 01:23
Metallica,2010/10/18 Brisbane AUS,Battery,05 Feb 2011 00:40
Iron Maiden,The Final Frontier,Satellite 15...The Final Frontier,05 Feb 2011 00:31
In Flames,Reroute to Remain,Reroute to Remain,05 Feb 2011 00:27
Katatonia,Last Fair Deal Gone Down,We Must Bury You,05 Feb 2011 00:24
Disturbed,Indestructible,Haunted,04 Feb 2011 16:05
In Flames,A Sense of Purpose,Tilt,04 Feb 2011 16:01
Katatonia,Last Fair Deal Gone Down,Passing Bird,04 Feb 2011 15:57
All That Remains,This Darkened Heart,Focus Shall Not Fail,04 Feb 2011 15:51
Slayer,Show No Mercy,Crionics,04 Feb 2011 15:47
Lamb of God,Wrath,Everything To Nothing,04 Feb 2011 15:44
Cream,Fresh Cream,The Coffee Song,04 Feb 2011 15:41
Black Sabbath,Black Sabbath,Evil Woman,04 Feb 2011 15:37
All That Remains,For We Are Many,Won't Go Quietly,04 Feb 2011 15:33
Rose Tattoo,Scarred for Life,Branded,04 Feb 2011 15:27
Primus,Tales From The Punchbowl,Year Of The Parrot,04 Feb 2011 15:21
Dream Theater,Awake,Lie,04 Feb 2011 15:06
Katatonia,The Great Cold Distance,Increase,04 Feb 2011 15:02
Katatonia,Viva Emptiness,Will I Arrive,04 Feb 2011 14:58
Primus,Tales From The Punchbowl,Mrs. Blaileen,04 Feb 2011 14:55
Testament,The Gathering,Fall of Sipledome,04 Feb 2011 14:50
Lamb of God,Wrath,Broken Hands,04 Feb 2011 14:46
3 Inches of Blood,Here Waits Thy Doom,Preacher's Daughter,04 Feb 2011 14:39
Amon Amarth,Fate of Norns,The Beheading of a King,04 Feb 2011 14:36
Metallica,...and Justice for All,Eye of the Beholder,04 Feb 2011 14:29
Metallica,Kill Em All,Seek and Destroy,04 Feb 2011 14:13
Metallica,2010/09/18 Sydney AUS,Bass Solo,04 Feb 2011 14:12
Motörhead,Iron Fist,Young And Crazy,04 Feb 2011 14:10
Venom,At War With Satan,Stand Up (And Be Counted),04 Feb 2011 14:06
Lamb of God,Wrath,Fake Messiah,04 Feb 2011 14:02
I Killed the Prom Queen,Music For The Recently Deceased,There Will Be No Violins When You Die,04 Feb 2011 13:58
Testament,The Gathering,Riding the Snake,04 Feb 2011 13:54
Linkin Park,Minutes to Midnight,Leave Out All the Rest,04 Feb 2011 13:51
Killswitch Engage,As Daylight Dies,Eye of the Storm,04 Feb 2011 13:47
Testament,Demonic,Nostrovia,04 Feb 2011 13:45
Iron Maiden,A Matter of Life and Death,Out of the Shadows,04 Feb 2011 13:40
Opeth,Damnation,Death Whispered a Lullaby,04 Feb 2011 13:34
Cream,Wheels Of Fire,Passing The Time,04 Feb 2011 13:29
Dream Theater,Systematic Chaos,The Ministry Of Lost Souls,04 Feb 2011 13:12
Amon Amarth,Versus The World,Thousand Years Of Oppression,04 Feb 2011 13:06
Between the Buried and Me,The Anatomy Of,Territory,04 Feb 2011 13:02
Def Leppard,Hysteria,Hysteria,04 Feb 2011 12:43
Skyway,Nauseating Suburbia,Bright Eyes Never Die!,04 Feb 2011 12:37
Def Leppard,Hysteria,Hysteria,04 Feb 2011 12:37
Def Leppard,Adrenalize,Make Love Like a Man,04 Feb 2011 12:33
Skyway,Nauseating Suburbia,Bright Eyes Never Die!,04 Feb 2011 12:33
Def Leppard,Adrenalize,Make Love Like a Man,04 Feb 2011 12:33
Def Leppard,Adrenalize,Make Love Like a Man,04 Feb 2011 12:26
Linkin Park,Minutes to Midnight,Hands Held High,04 Feb 2011 12:26
Linkin Park,Minutes to Midnight,Hands Held High,04 Feb 2011 12:22
Opeth,Damnation,Ending Credits,04 Feb 2011 12:22
Skyfire,Esoteric,Misery's Supremacy,04 Feb 2011 12:19
Opeth,Damnation,Ending Credits,04 Feb 2011 12:19
Skyfire,Esoteric,Misery's Supremacy,04 Feb 2011 12:11
Testament,Demonic,Murky Waters,04 Feb 2011 12:08
Intestine Baalism,Banquet In The Darkness,Banquet in the Darkness,04 Feb 2011 12:08
Intestine Baalism,Banquet In The Darkness,Banquet in the Darkness,04 Feb 2011 12:04
Nevermore,Enemies of Reality,Tomorrow Turned Into Yesterday,04 Feb 2011 12:04
Nevermore,Enemies of Reality,Tomorrow Turned Into Yesterday,04 Feb 2011 12:00
Killswitch Engage,As Daylight Dies,Eye of the Storm,04 Feb 2011 12:00
Wintersun,Wintersun,Death and the Healing,04 Feb 2011 11:56
Killswitch Engage,As Daylight Dies,Eye of the Storm,04 Feb 2011 11:56
Wintersun,Wintersun,Death and the Healing,04 Feb 2011 11:49
Dio,The Last In Line,Egypt (The Chains Are On),04 Feb 2011 11:49
Bullet for My Valentine,Scream Aim Fire,Scream Aim Fire,04 Feb 2011 11:42
Dio,The Last In Line,Egypt (The Chains Are On),04 Feb 2011 11:42
Bullet for My Valentine,Scream Aim Fire,Scream Aim Fire,04 Feb 2011 11:37
In Flames,Lunar Strain,Everlost Pt. 1,04 Feb 2011 11:37
Linkin Park,Hybrid Theory,In the End,04 Feb 2011 11:33
In Flames,Lunar Strain,Everlost Pt. 1,04 Feb 2011 11:33
Linkin Park,Hybrid Theory,In the End,04 Feb 2011 11:29
Story of the Year,The Black Swan,Welcome To Our New War,04 Feb 2011 11:29
Disturbed,Ten Thousand Fists,Land of Confusion,04 Feb 2011 11:24
Story of the Year,The Black Swan,Welcome To Our New War,04 Feb 2011 11:24
Disturbed,Ten Thousand Fists,Land of Confusion,04 Feb 2011 11:19
Cream,Fresh Cream,Toad,04 Feb 2011 10:23
Suicidal Tendencies,Suicidal Tendencies,Won't Fall In Love Today,04 Feb 2011 10:10
Nevermore,Enemies of Reality,I Voyager,04 Feb 2011 10:09
Intestine Baalism,Banquet In The Darkness,Memory,04 Feb 2011 03:28
Intestine Baalism,Banquet In The Darkness,Memory,04 Feb 2011 03:28
Before the Dawn,Deadlight,Morning Sun,04 Feb 2011 03:23
Dream Theater,Black Clouds & Silver Linings,A Nightmare to Remember,04 Feb 2011 02:34
Bullet for My Valentine,The Poison,All These Things I Hate (Revolve Around Me),04 Feb 2011 02:34
Bullet for My Valentine,The Poison,All These Things I Hate (Revolve Around Me),04 Feb 2011 02:31
